Id,Label,timeset,indegree,outdegree,degree,weighted indegree,weighted outdegree,weighted degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class,componentnumber,strongcompnum,clustering,eigencentrality,pageranks
Gilcoleman,Gilcoleman,,0,1,1,0,1,1,1,1,1,0,98,0,963,0,0,0.00009
Omnipangolin,Omnipangolin,,0,1,1,0,1,1,1,1,1,0,98,0,964,0,0,0.00009
AlmydaRegina,AlmydaRegina,,0,1,1,0,1,1,1,1,1,0,98,0,965,0,0,0.00009
CristianoR2311,CristianoR2311,,0,1,1,0,1,1,1,1,1,0,98,0,966,0,0,0.00009
mdbgrava,mdbgrava,,0,2,2,0,3,3,1,1,1,0,46,0,967,0,0,0.00009
JAIR38PRES2022,JAIR38PRES2022,,0,2,2,0,2,2,1,1,1,0,98,0,968,0,0,0.00009
nandalo0109,nandalo0109,,0,1,1,0,1,1,1,1,1,0,98,0,969,0,0,0.00009
DouglassNascime,DouglassNascime,,0,1,1,0,1,1,1,1,1,0,98,0,970,0,0,0.00009
Ruybr,Ruybr,,0,1,1,0,1,1,1,1,1,0,98,0,971,0,0,0.00009
AlexTrezAs,AlexTrezAs,,0,1,1,0,1,1,1,1,1,0,98,0,972,0,0,0.00009
jotajcmmorais,jotajcmmorais,,0,2,2,0,2,2,2,0.666667,0.75,0,56,0,974,0,0,0.00009
JlioCsa02370805,JlioCsa02370805,,0,1,1,0,1,1,1,1,1,0,98,0,975,0,0,0.00009
Brasil00063864,Brasil00063864,,0,1,1,0,1,1,1,1,1,0,98,0,976,0,0,0.00009
PradoOseias,PradoOseias,,0,1,1,0,1,1,1,1,1,0,98,0,977,0,0,0.00009
ULYSSESREZENDE,ULYSSESREZENDE,,0,1,1,0,1,1,1,1,1,0,98,0,978,0,0,0.00009
wns782,wns782,,0,1,1,0,1,1,1,1,1,0,98,0,979,0,0,0.00009
Angeli20756515,Angeli20756515,,0,1,1,0,1,1,1,1,1,0,98,0,980,0,0,0.00009
P4A2T4Y2,P4A2T4Y2,,0,1,1,0,1,1,1,1,1,0,98,0,981,0,0,0.00009
MarcosX86127534,MarcosX86127534,,0,2,2,0,2,2,1,1,1,0,98,0,982,0,0,0.00009
Hidalgo182,Hidalgo182,,0,1,1,0,1,1,1,1,1,0,98,0,983,0,0,0.00009
AC_Moreiraa,AC_Moreiraa,,0,2,2,0,3,3,1,1,1,0,46,0,984,0,0,0.00009
Celso_Branicio,Celso_Branicio,,0,1,1,0,1,1,1,1,1,0,98,0,985,0,0,0.00009
Gersonfersfilho,Gersonfersfilho,,0,2,2,0,3,3,1,1,1,0,46,0,986,0,0,0.00009
eneidaluciacar1,eneidaluciacar1,,0,2,2,0,2,2,1,1,1,0,98,0,987,0,0,0.00009
Easyoil_Br,Easyoil_Br,,0,1,1,0,1,1,1,1,1,0,98,0,988,0,0,0.00009
Roberto34914681,Roberto34914681,,0,1,1,0,1,1,1,1,1,0,98,0,989,0,0,0.00009
spraengel,spraengel,,0,1,1,0,1,1,1,1,1,0,98,0,990,0,0,0.00009
Rosadeacucar,Rosadeacucar,,0,3,3,0,4,4,1,1,1,0,2,0,991,0,0,0.00009
jcsnGuarulhos,jcsnGuarulhos,,0,2,2,0,2,2,1,1,1,0,98,0,992,0,0,0.00009
julyanamoraess,julyanamoraess,,0,1,1,0,1,1,1,1,1,0,102,0,993,0,0,0.00009
alex_avel,alex_avel,,0,1,1,0,1,1,1,1,1,0,98,0,994,0,0,0.00009
Aline_lfa,Aline_lfa,,0,1,1,0,1,1,1,1,1,0,98,0,995,0,0,0.00009
Luciano94703692,Luciano94703692,,0,3,3,0,3,3,1,1,1,0,3,0,996,0,0,0.00009
edureismaxx,edureismaxx,,0,3,3,0,3,3,2,0.8,0.875,0,0,0,997,0,0,0.00009
Jorge57849149,Jorge57849149,,0,2,2,0,2,2,1,1,1,0,106,0,998,0,0,0.00009
HeydeDa,HeydeDa,,0,1,1,0,1,1,1,1,1,0,98,0,999,0,0,0.00009
marcefrantz,marcefrantz,,0,1,1,0,1,1,1,1,1,0,98,0,1000,0,0,0.00009
raquelf83878815,raquelf83878815,,0,2,2,0,2,2,1,1,1,0,98,0,1001,0,0,0.00009
EFertmane,EFertmane,,0,2,2,0,2,2,1,1,1,0,98,0,1002,0,0,0.00009
Luiz_H_Carvalho,Luiz_H_Carvalho,,0,2,2,0,2,2,1,1,1,0,98,0,1003,0,0,0.00009
tinellizu,tinellizu,,0,2,2,0,2,2,1,1,1,0,98,0,1004,0,0,0.00009
BeatrizMendonc2,BeatrizMendonc2,,0,2,2,0,2,2,1,1,1,0,98,0,1005,0,0,0.00009
Carmadelio,Carmadelio,,0,1,1,0,1,1,1,1,1,0,98,0,1006,0,0,0.00009
Rodrigocosta220,Rodrigocosta220,,0,1,1,0,1,1,1,1,1,0,98,0,1007,0,0,0.00009
marcosdgb1,marcosdgb1,,0,1,1,0,1,1,1,1,1,0,98,0,1008,0,0,0.00009
joule_penna,joule_penna,,0,2,2,0,3,3,1,1,1,0,46,0,1009,0,0,0.00009
flavia1ag,flavia1ag,,0,1,1,0,1,1,1,1,1,0,98,0,1010,0,0,0.00009
g_garc2,g_garc2,,0,2,2,0,2,2,1,1,1,0,3,0,1011,0,0,0.00009
MarinilseO,MarinilseO,,0,3,3,0,3,3,1,1,1,0,1,0,1012,0,0,0.00009
pires_vanderlei,pires_vanderlei,,0,1,1,0,1,1,1,1,1,0,98,0,1013,0,0,0.00009
luciliah,luciliah,,0,3,3,0,3,3,1,1,1,0,106,0,1014,0,0,0.00009
ricardompeixto,ricardompeixto,,0,2,2,0,2,2,1,1,1,0,98,0,1015,0,0,0.00009
LidiWRE,LidiWRE,,0,2,2,0,2,2,1,1,1,0,21,0,1016,0,0,0.00009
AlexandreNetoPE,AlexandreNetoPE,,0,1,1,0,1,1,1,1,1,0,98,0,1017,0,0,0.00009
1sthamiltonom,1sthamiltonom,,0,2,2,0,2,2,1,1,1,0,98,0,1018,0,0,0.00009
CorreaMapper,CorreaMapper,,0,1,1,0,1,1,1,1,1,0,98,0,1019,0,0,0.00009
MARCOPOLOTOTTI,MARCOPOLOTOTTI,,0,2,2,0,2,2,1,1,1,0,102,0,1020,0,0,0.00009
DayseBarela,DayseBarela,,0,3,3,0,4,4,1,1,1,0,102,0,1021,0,0,0.00009
aline_murgia,aline_murgia,,0,2,2,0,3,3,1,1,1,0,46,0,1022,0,0,0.00009
AdrianoFiguer,AdrianoFiguer,,0,2,2,0,2,2,1,1,1,0,3,0,1023,0,0,0.00009
GabrielLIVEx,GabrielLIVEx,,0,1,1,0,1,1,1,1,1,0,98,0,1024,0,0,0.00009
N2Nme,N2Nme,,0,1,1,0,1,1,1,1,1,0,98,0,1025,0,0,0.00009
Bernardes81,Bernardes81,,0,1,1,0,1,1,1,1,1,0,98,0,1026,0,0,0.00009
ZazaS_,ZazaS_,,0,1,1,0,1,1,1,1,1,0,98,0,1027,0,0,0.00009
BiancaCrisRossi,BiancaCrisRossi,,0,3,3,0,3,3,1,1,1,0,0,0,1028,0,0,0.00009
NorivalAugusto,NorivalAugusto,,0,2,2,0,2,2,1,1,1,0,98,0,1029,0,0,0.00009
Lude7L,Lude7L,,0,3,3,0,4,4,1,1,1,0,3,0,1030,0,0,0.00009
DrSamuelGarcia1,DrSamuelGarcia1,,0,1,1,0,1,1,1,1,1,0,98,0,1031,0,0,0.00009
taniamenezes83,taniamenezes83,,0,1,1,0,1,1,1,1,1,0,98,0,1032,0,0,0.00009
roseli42089554,roseli42089554,,0,1,1,0,1,1,1,1,1,0,98,0,1033,0,0,0.00009
RoneBS300S,RoneBS300S,,0,1,1,0,1,1,1,1,1,0,98,0,1034,0,0,0.00009
MariadoCarmovi5,MariadoCarmovi5,,0,1,1,0,1,1,1,1,1,0,98,0,1035,0,0,0.00009
klingermarcosd9,klingermarcosd9,,0,1,1,0,1,1,1,1,1,0,98,0,1036,0,0,0.00009
Paulovicbar,Paulovicbar,,0,1,1,0,1,1,1,1,1,0,98,0,1037,0,0,0.00009
Foxfernanda12,Foxfernanda12,,0,1,1,0,1,1,1,1,1,0,98,0,1038,0,0,0.00009
Wandercley50,Wandercley50,,0,2,2,0,2,2,1,1,1,0,3,0,1039,0,0,0.00009
Bolsomi62746435,Bolsomi62746435,,0,2,2,0,2,2,1,1,1,0,106,0,1040,0,0,0.00009
lizedomar,lizedomar,,0,1,1,0,1,1,1,1,1,0,98,0,1041,0,0,0.00009
pedronetobarras,pedronetobarras,,0,1,1,0,1,1,1,1,1,0,98,0,1042,0,0,0.00009
Ma45Simone,Ma45Simone,,0,1,1,0,1,1,1,1,1,0,98,0,1043,0,0,0.00009
Roctbas,Roctbas,,0,4,4,0,4,4,1,1,1,0,0,0,1044,0,0,0.00009
EvandroQGjunior,EvandroQGjunior,,0,1,1,0,1,1,1,1,1,0,98,0,1045,0,0,0.00009
coloradomesmo,coloradomesmo,,0,1,1,0,1,1,1,1,1,0,98,0,1046,0,0,0.00009
saraiva_emanoel,saraiva_emanoel,,0,1,1,0,1,1,1,1,1,0,98,0,1047,0,0,0.00009
Odracimartinsc1,Odracimartinsc1,,0,1,1,0,1,1,1,1,1,0,98,0,1048,0,0,0.00009
RubboZoraide,RubboZoraide,,0,2,2,0,2,2,1,1,1,0,20,0,1049,0,0,0.00009
gouveia_kita,gouveia_kita,,0,1,1,0,1,1,1,1,1,0,98,0,1050,0,0,0.00009
paulorusso75,paulorusso75,,0,1,1,0,1,1,1,1,1,0,98,0,1051,0,0,0.00009
decioperinsep,decioperinsep,,0,1,1,0,1,1,1,1,1,0,98,0,1052,0,0,0.00009
AnaPere43116126,AnaPere43116126,,0,1,1,0,1,1,1,1,1,0,98,0,1053,0,0,0.00009
taurinaleal,taurinaleal,,0,1,1,0,1,1,1,1,1,0,98,0,1054,0,0,0.00009
PsXetra,PsXetra,,0,1,1,0,1,1,1,1,1,0,98,0,1055,0,0,0.00009
AdmirCBomfim,AdmirCBomfim,,0,2,2,0,2,2,1,1,1,0,98,0,1056,0,0,0.00009
Wander_Gomes_64,Wander_Gomes_64,,0,1,1,0,1,1,1,1,1,0,98,0,1057,0,0,0.00009
_ZuleikaBrand_,_ZuleikaBrand_,,0,2,2,0,3,3,1,1,1,0,46,0,1058,0,0,0.00009
tr_taciana,tr_taciana,,0,1,1,0,1,1,1,1,1,0,98,0,1059,0,0,0.00009
ivanilsonpmota,ivanilsonpmota,,0,2,2,0,2,2,1,1,1,0,98,0,1060,0,0,0.00009
claudia04213250,claudia04213250,,0,1,1,0,1,1,1,1,1,0,98,0,1061,0,0,0.00009
maurobueno65,maurobueno65,,0,1,1,0,1,1,1,1,1,0,98,0,1062,0,0,0.00009
republicanajc,republicanajc,,0,1,1,0,1,1,1,1,1,0,98,0,1063,0,0,0.00009
061005iza,061005iza,,0,3,3,0,3,3,1,1,1,0,20,0,1064,0,0,0.00009
MrciaR6,MrciaR6,,0,2,2,0,3,3,1,1,1,0,46,0,1065,0,0,0.00009
MsJacobsen,MsJacobsen,,0,1,1,0,1,1,1,1,1,0,98,0,1066,0,0,0.00009
vanemartinelli,vanemartinelli,,0,1,1,0,1,1,1,1,1,0,98,0,1067,0,0,0.00009
Leo38direita,Leo38direita,,0,1,1,0,1,1,1,1,1,0,98,0,1068,0,0,0.00009
TitoLourenco,TitoLourenco,,0,2,2,0,2,2,1,1,1,0,3,0,1069,0,0,0.00009
Marizematch,Marizematch,,0,1,1,0,1,1,1,1,1,0,98,0,1070,0,0,0.00009
AndreGomesNat,AndreGomesNat,,0,1,1,0,1,1,1,1,1,0,98,0,1071,0,0,0.00009
AnaCarolinBa,AnaCarolinBa,,0,1,1,0,1,1,1,1,1,0,98,0,1072,0,0,0.00009
MarciaZanellaB,MarciaZanellaB,,0,3,3,0,3,3,1,1,1,0,106,0,1073,0,0,0.00009
roberioleandro,roberioleandro,,0,1,1,0,1,1,1,1,1,0,98,0,1074,0,0,0.00009
MarcosB00324786,MarcosB00324786,,0,4,4,0,5,5,1,1,1,0,102,0,1075,0,0,0.00009
EstelaEuMesmaSC,EstelaEuMesmaSC,,0,1,1,0,1,1,1,1,1,0,98,0,1076,0,0,0.00009
CampeloNilton,CampeloNilton,,0,2,2,0,2,2,1,1,1,0,98,0,1077,0,0,0.00009
carlosasilverio,carlosasilverio,,0,2,2,0,3,3,1,1,1,0,46,0,1078,0,0,0.00009
montandonet,montandonet,,0,2,2,0,2,2,1,1,1,0,107,0,1080,0,0,0.00009
DuardaumTv,DuardaumTv,,0,1,1,0,1,1,1,1,1,0,98,0,1081,0,0,0.00009
IiiSchumann,IiiSchumann,,0,1,1,0,1,1,1,1,1,0,98,0,1082,0,0,0.00009
ThanyaMotta,ThanyaMotta,,0,1,1,0,1,1,1,1,1,0,98,0,1083,0,0,0.00009
LucianneDalsec1,LucianneDalsec1,,0,3,3,0,4,4,1,1,1,0,104,0,1084,0,0,0.00009
Patygrii,Patygrii,,0,1,1,0,1,1,1,1,1,0,98,0,1085,0,0,0.00009
ademirduartebar,ademirduartebar,,0,1,1,0,1,1,1,1,1,0,98,0,1086,0,0,0.00009
EvandroBandei10,EvandroBandei10,,0,2,2,0,3,3,1,1,1,0,46,0,1087,0,0,0.00009
ROSALVOSANTOS1,ROSALVOSANTOS1,,0,3,3,0,3,3,1,1,1,0,3,0,1088,0,0,0.00009
KlesiaPimentel,KlesiaPimentel,,0,2,2,0,2,2,1,1,1,0,98,0,1090,0,0,0.00009
AlexMen55944993,AlexMen55944993,,0,1,1,0,1,1,1,1,1,0,98,0,1091,0,0,0.00009
vanrenaultpsi,vanrenaultpsi,,0,1,1,0,1,1,1,1,1,0,98,0,1092,0,0,0.00009
GuaBR,GuaBR,,0,2,2,0,2,2,1,1,1,0,0,0,1093,0,0,0.00009
ABCD61676863,ABCD61676863,,0,1,1,0,1,1,1,1,1,0,98,0,1094,0,0,0.00009
GrillNandus,GrillNandus,,0,1,1,0,1,1,1,1,1,0,98,0,1095,0,0,0.00009
VlogdoLisboa,VlogdoLisboa,,0,3,3,0,3,3,1,1,1,0,0,0,1096,0,0,0.00009
GeovaniGSo,GeovaniGSo,,0,2,2,0,2,2,2,0.666667,0.75,0,56,0,1098,0,0,0.00009
PadraoAlexandre,PadraoAlexandre,,0,1,1,0,1,1,1,1,1,0,98,0,1099,0,0,0.00009
Turandot2020,Turandot2020,,0,1,1,0,1,1,1,1,1,0,98,0,1100,0,0,0.00009
SidneiRudolf,SidneiRudolf,,0,2,2,0,2,2,1,1,1,0,102,0,1101,0,0,0.00009
Aniston86911941,Aniston86911941,,0,1,1,0,1,1,1,1,1,0,98,0,1102,0,0,0.00009
wvarelasouza,wvarelasouza,,0,1,1,0,1,1,1,1,1,0,98,0,1103,0,0,0.00009
cesinhamec,cesinhamec,,0,1,1,0,1,1,1,1,1,0,98,0,1104,0,0,0.00009
rosange06227716,rosange06227716,,0,2,2,0,2,2,1,1,1,0,98,0,1105,0,0,0.00009
alxpqno,alxpqno,,0,1,1,0,1,1,1,1,1,0,102,0,1106,0,0,0.00009
janesmaciel1,janesmaciel1,,0,2,2,0,2,2,1,1,1,0,98,0,1107,0,0,0.00009
Vitria87754750,Vitria87754750,,0,1,1,0,1,1,1,1,1,0,102,0,1108,0,0,0.00009
HatakeK21044650,HatakeK21044650,,0,2,2,0,2,2,1,1,1,0,102,0,1109,0,0,0.00009
SandraFurtadoD1,SandraFurtadoD1,,0,1,1,0,1,1,1,1,1,0,102,0,1110,0,0,0.00009
bluiz2010,bluiz2010,,0,2,2,0,2,2,1,1,1,0,102,0,1111,0,0,0.00009
ContribuinteD,ContribuinteD,,0,1,1,0,1,1,1,1,1,0,102,0,1112,0,0,0.00009
brasil_ero,brasil_ero,,0,2,2,0,2,2,1,1,1,0,102,0,1113,0,0,0.00009
deninna,deninna,,0,1,1,0,1,1,1,1,1,0,102,0,1114,0,0,0.00009
SayuNerd,SayuNerd,,0,1,1,0,1,1,1,1,1,0,102,0,1115,0,0,0.00009
LuciaAzeCae,LuciaAzeCae,,0,1,1,0,2,2,1,1,1,0,102,0,1116,0,0,0.00009
rdisant,rdisant,,0,1,1,0,1,1,1,1,1,0,102,0,1117,0,0,0.00009
DriicaaMR,DriicaaMR,,0,2,2,0,2,2,1,1,1,0,104,0,1118,0,0,0.00009
juliovschneider,juliovschneider,,69,0,69,69,0,69,0,0,0,0,104,0,88,0,0.018656,0.00365
Rafael36886891,Rafael36886891,,0,1,1,0,2,2,1,1,1,0,102,0,1119,0,0,0.00009
rosisansao,rosisansao,,0,1,1,0,1,1,1,1,1,0,102,0,1120,0,0,0.00009
felipe1982_olv,felipe1982_olv,,0,1,1,0,1,1,1,1,1,0,102,0,1121,0,0,0.00009
scibilac123,scibilac123,,0,1,1,0,1,1,1,1,1,0,102,0,1122,0,0,0.00009
imtathy,imtathy,,0,2,2,0,2,2,1,1,1,0,102,0,1123,0,0,0.00009
Marcio_jfsp,Marcio_jfsp,,0,1,1,0,1,1,1,1,1,0,102,0,1124,0,0,0.00009
Fabricialima02,Fabricialima02,,0,1,1,0,1,1,1,1,1,0,102,0,1125,0,0,0.00009
fkleinbley,fkleinbley,,0,1,1,0,1,1,1,1,1,0,102,0,1126,0,0,0.00009
pedrossn01,pedrossn01,,0,2,2,0,2,2,1,1,1,0,102,0,1127,0,0,0.00009
Lourdes49838843,Lourdes49838843,,0,1,1,0,1,1,1,1,1,0,102,0,1128,0,0,0.00009
CesarRepublica,CesarRepublica,,0,1,1,0,1,1,1,1,1,0,102,0,1129,0,0,0.00009
PurcinoMary,PurcinoMary,,0,2,2,0,3,3,1,1,1,0,46,0,1130,0,0,0.00009
CywiakRiva,CywiakRiva,,0,1,1,0,1,1,1,1,1,0,102,0,1131,0,0,0.00009
MariseSilvia,MariseSilvia,,0,1,1,0,1,1,1,1,1,0,102,0,1132,0,0,0.00009
MarciaSerrano17,MarciaSerrano17,,0,1,1,0,1,1,1,1,1,0,102,0,1133,0,0,0.00009
migueInunes,migueInunes,,0,1,1,0,1,1,1,1,1,0,102,0,1134,0,0,0.00009
ocfernandes,ocfernandes,,0,1,1,0,1,1,1,1,1,0,102,0,1135,0,0,0.00009
ServioTul10,ServioTul10,,0,1,1,0,2,2,1,1,1,0,102,0,1136,0,0,0.00009
Henry18Lima,Henry18Lima,,0,1,1,0,1,1,1,1,1,0,102,0,1137,0,0,0.00009
Wmarcelino78,Wmarcelino78,,0,2,2,0,2,2,1,1,1,0,102,0,1138,0,0,0.00009
JeanRodrigues,JeanRodrigues,,0,1,1,0,1,1,1,1,1,0,102,0,1139,0,0,0.00009
Carlos_E_Braga,Carlos_E_Braga,,0,2,2,0,2,2,1,1,1,0,102,0,1140,0,0,0.00009
du_reiter,du_reiter,,0,1,1,0,1,1,1,1,1,0,102,0,1141,0,0,0.00009
BordinVania,BordinVania,,0,2,2,0,2,2,1,1,1,0,102,0,1142,0,0,0.00009
Fran38Gabriel,Fran38Gabriel,,0,3,3,0,3,3,2,0.8,0.875,0,102,0,1143,0,0,0.00009
Critica_marcia,Critica_marcia,,0,1,1,0,2,2,1,1,1,0,102,0,1144,0,0,0.00009
Dimas70476533,Dimas70476533,,0,1,1,0,1,1,1,1,1,0,102,0,1145,0,0,0.00009
DoceAVEMARIA,DoceAVEMARIA,,0,1,1,0,1,1,1,1,1,0,102,0,1146,0,0,0.00009
JoaoOli44430789,JoaoOli44430789,,0,1,1,0,1,1,1,1,1,0,102,0,1147,0,0,0.00009
AdvRute,AdvRute,,0,1,1,0,1,1,1,1,1,0,102,0,1148,0,0,0.00009
mjcarvalhop,mjcarvalhop,,0,1,1,0,1,1,1,1,1,0,102,0,1149,0,0,0.00009
KotiVinicius,KotiVinicius,,0,1,1,0,2,2,1,1,1,0,102,0,1150,0,0,0.00009
Herval68461744,Herval68461744,,0,3,3,0,3,3,1,1,1,0,0,0,1151,0,0,0.00009
blogdojota,blogdojota,,0,2,2,0,2,2,1,1,1,0,102,0,1152,0,0,0.00009
SidneiDornelles,SidneiDornelles,,0,1,1,0,1,1,1,1,1,0,102,0,1153,0,0,0.00009
DiogoChinna,DiogoChinna,,0,2,2,0,3,3,1,1,1,0,102,0,1154,0,0,0.00009
DalilaOliveiraR,DalilaOliveiraR,,0,2,2,0,2,2,1,1,1,0,102,0,1155,0,0,0.00009
DireitAAtentA,DireitAAtentA,,0,3,3,0,3,3,1,1,1,0,21,0,1156,0,0,0.00009
Victor7LeMans,Victor7LeMans,,0,1,1,0,1,1,1,1,1,0,102,0,1157,0,0,0.00009
isabel_sciascia,isabel_sciascia,,0,2,2,0,3,3,1,1,1,0,46,0,1158,0,0,0.00009
adilson_online,adilson_online,,0,1,1,0,1,1,1,1,1,0,104,0,1159,0,0,0.00009
lacyleadavid,lacyleadavid,,0,1,1,0,1,1,1,1,1,0,104,0,1160,0,0,0.00009
fd2011_1,fd2011_1,,0,1,1,0,1,1,1,1,1,0,104,0,1161,0,0,0.00009
robsonsodre10,robsonsodre10,,0,2,2,0,2,2,1,1,1,0,102,0,1162,0,0,0.00009
tarouco_liane,tarouco_liane,,0,3,3,0,4,4,1,1,1,0,104,0,1163,0,0,0.00009
Ordemprogresso7,Ordemprogresso7,,0,3,3,0,4,4,1,1,1,0,104,0,1164,0,0,0.00009
WaldemirodaSil4,WaldemirodaSil4,,0,1,1,0,1,1,1,1,1,0,104,0,1165,0,0,0.00009
anagaudahotmai1,anagaudahotmai1,,0,1,1,0,1,1,1,1,1,0,104,0,1166,0,0,0.00009
CidaInacio3,CidaInacio3,,0,1,1,0,1,1,1,1,1,0,104,0,1167,0,0,0.00009
TerezaCris59,TerezaCris59,,0,3,3,0,4,4,2,0.8,0.875,0,21,0,1171,0.166667,0,0.00009
Viittii,Viittii,,3,1,4,3,1,4,1,1,1,3,21,0,1170,0,0.000811,0.000218
MarcioRandow,MarcioRandow,,0,1,1,0,1,1,1,1,1,0,104,0,1172,0,0,0.00009
marlene_preuss,marlene_preuss,,0,1,1,0,1,1,1,1,1,0,104,0,1173,0,0,0.00009
DanieldeSales24,DanieldeSales24,,0,1,1,0,1,1,1,1,1,0,8,6,1175,0,0,0.00009
FlaviaMSoares1,FlaviaMSoares1,,1,0,1,1,0,1,0,0,0,0,8,6,1174,0,0.00027,0.000167
Sue3RN,Sue3RN,,0,3,3,0,4,4,2,0.8,0.875,0,3,0,1176,0,0,0.00009
VeraLciaTeixei7,VeraLciaTeixei7,,0,1,1,0,1,1,1,1,1,0,104,0,1177,0,0,0.00009
CiriloArthur1,CiriloArthur1,,0,1,1,0,1,1,1,1,1,0,104,0,1178,0,0,0.00009
cleberf_2017,cleberf_2017,,0,1,1,0,1,1,1,1,1,0,104,0,1179,0,0,0.00009
wilmenbr,wilmenbr,,0,1,1,0,1,1,1,1,1,0,104,0,1180,0,0,0.00009
64by5120210,64by5120210,,0,2,2,0,2,2,1,1,1,0,104,0,1181,0,0,0.00009
liacrespo,liacrespo,,0,3,3,0,3,3,1,1,1,0,104,0,1182,0,0,0.00009
jorgealen,jorgealen,,0,3,3,0,4,4,1,1,1,0,104,0,1183,0,0,0.00009
cleberdamassa,cleberdamassa,,0,1,1,0,1,1,2,0.666667,0.75,0,21,0,1184,0,0,0.00009
leti_ana,leti_ana,,0,1,1,0,1,1,1,1,1,0,104,0,1185,0,0,0.00009
andre_pessoa,andre_pessoa,,0,1,1,0,1,1,1,1,1,0,104,0,1186,0,0,0.00009
CNNBrasil,CNNBrasil,,2,0,2,3,0,3,0,0,0,0,21,0,1169,0,0.000562,0.000352
Bilinha57631764,Bilinha57631764,,0,1,1,0,1,1,1,1,1,0,102,0,1187,0,0,0.00009
DoloresGuedes1,DoloresGuedes1,,0,2,2,0,3,3,1,1,1,0,46,0,1188,0,0,0.00009
elisang200374,elisang200374,,0,2,2,0,2,2,1,1,1,0,102,0,1189,0,0,0.00009
vantbg88,vantbg88,,0,2,2,0,2,2,1,1,1,0,104,0,1190,0,0,0.00009
DeiaPimentinha1,DeiaPimentinha1,,0,2,2,0,2,2,1,1,1,0,104,0,1191,0,0,0.00009
paulorcviana,paulorcviana,,0,2,2,0,3,3,1,1,1,0,46,0,1192,0,0,0.00009
Elcio39464892,Elcio39464892,,0,2,2,0,2,2,1,1,1,0,104,0,1193,0,0,0.00009
SilviaFilippo1,SilviaFilippo1,,0,1,1,0,1,1,1,1,1,0,104,0,1194,0,0,0.00009
Aluiziolopes2,Aluiziolopes2,,0,1,1,0,1,1,1,1,1,0,104,0,1195,0,0,0.00009
Maryna13882318,Maryna13882318,,0,2,2,0,3,3,1,1,1,0,46,0,1196,0,0,0.00009
DonaVida_,DonaVida_,,0,2,2,0,2,2,1,1,1,0,104,0,1197,0,0,0.00009
MarciaM51348686,MarciaM51348686,,0,1,1,0,1,1,1,1,1,0,104,0,1198,0,0,0.00009
PedroErDias,PedroErDias,,0,1,1,0,1,1,1,1,1,0,104,0,1199,0,0,0.00009
Gratorquato78,Gratorquato78,,0,1,1,0,1,1,1,1,1,0,104,0,1200,0,0,0.00009
ricardofig74,ricardofig74,,0,2,2,0,2,2,2,0.75,0.833333,0,104,0,1201,0,0,0.00009
jurandirsas,jurandirsas,,0,1,1,0,1,1,1,1,1,0,104,0,1202,0,0,0.00009
zoranmariaa,zoranmariaa,,0,3,3,0,3,3,2,0.8,0.875,0,104,0,1203,0,0,0.00009
KropfBard,KropfBard,,0,1,1,0,1,1,1,1,1,0,104,0,1204,0,0,0.00009
JubVasconcelos,JubVasconcelos,,0,2,2,0,2,2,1,1,1,0,104,0,1205,0,0,0.00009
lialuiz,lialuiz,,0,2,2,0,2,2,1,1,1,0,104,0,1206,0,0,0.00009
Suseruiz1,Suseruiz1,,0,1,1,0,1,1,1,1,1,0,104,0,1207,0,0,0.00009
SERGIOSAJU1,SERGIOSAJU1,,0,2,2,0,2,2,1,1,1,0,104,0,1208,0,0,0.00009
Jose60044753,Jose60044753,,0,3,3,0,3,3,1,1,1,0,21,0,1209,0,0,0.00009
TniaRib1,TniaRib1,,0,2,2,0,2,2,1,1,1,0,104,0,1210,0,0,0.00009
carlapattermake,carlapattermake,,0,1,1,0,1,1,1,1,1,0,104,0,1211,0,0,0.00009
NetinMc,NetinMc,,0,1,1,0,1,1,1,1,1,0,104,0,1212,0,0,0.00009
PaulodoAmaralC1,PaulodoAmaralC1,,0,1,1,0,1,1,1,1,1,0,104,0,1213,0,0,0.00009
celosm76,celosm76,,0,1,1,0,1,1,1,1,1,0,104,0,1214,0,0,0.00009
jorge_wam,jorge_wam,,0,2,2,0,2,2,1,1,1,0,104,0,1215,0,0,0.00009
soraiab23,soraiab23,,0,1,1,0,1,1,1,1,1,0,104,0,1216,0,0,0.00009
Lilian_R268,Lilian_R268,,0,1,1,0,1,1,1,1,1,0,104,0,1217,0,0,0.00009
o_carlosreal,o_carlosreal,,0,1,1,0,1,1,1,1,1,0,104,0,1218,0,0,0.00009
SeriesHDProduct,SeriesHDProduct,,0,1,1,0,1,1,1,1,1,0,9,7,1220,0,0,0.00009
MauroSe22118972,MauroSe22118972,,1,0,1,1,0,1,0,0,0,0,9,7,1219,0,0.00027,0.000167
tcsnts,tcsnts,,0,2,2,0,2,2,1,1,1,0,102,0,1221,0,0,0.00009
NeoChrist01,NeoChrist01,,0,1,1,0,1,1,1,1,1,0,102,0,1222,0,0,0.00009
angelabesteves,angelabesteves,,0,2,2,0,2,2,2,0.666667,0.75,0,56,0,1223,0,0,0.00009
AndrCGalvez1,AndrCGalvez1,,0,1,1,0,1,1,1,1,1,0,102,0,1224,0,0,0.00009
rag60999828,rag60999828,,0,2,2,0,2,2,1,1,1,0,102,0,1225,0,0,0.00009
OnCorretor,OnCorretor,,0,1,1,0,1,1,1,1,1,0,102,0,1226,0,0,0.00009
